"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2014","Belgium","Sexual assault","Per hundred thousand inhabitants","33.17",""
"2014","Belgium","Theft","Number","208 443",""
"2014","Belgium","Theft","Per hundred thousand inhabitants","1 864.29",""
"2014","Bulgaria","Intentional homicide","Number","112",""
"2014","Bulgaria","Intentional homicide","Per hundred thousand inhabitants","1.55",""
"2014","Bulgaria","Assault","Number","2 533",""
"2014","Bulgaria","Assault","Per hundred thousand inhabitants","34.96",""
"2014","Bulgaria","Sexual violence","Number","610",""
"2014","Bulgaria","Sexual violence","Per hundred thousand inhabitants","8.42",""
"2014","Bulgaria","Rape","Number","148",""
"2014","Bulgaria","Rape","Per hundred thousand inhabitants","2.04",""
"2014","Bulgaria","Sexual assault","Number","462",""
"2014","Bulgaria","Sexual assault","Per hundred thousand inhabitants","6.38",""
"2014","Bulgaria","Theft","Number","41 246",""
"2014","Bulgaria","Theft","Per hundred thousand inhabitants","569.25",""
"2014","Czechia","Intentional homicide","Number","81",""
"2014","Czechia","Intentional homicide","Per hundred thousand inhabitants","0.77",""
"2014","Czechia","Assault","Number","5 199",""
"2014","Czechia","Assault","Per hundred thousand inhabitants","49.46",""
"2014","Czechia","Sexual violence","Number","1 432",""
"2014","Czechia","Sexual violence","Per hundred thousand inhabitants","13.62",""
"2014","Czechia","Rape","Number","669",""
"2014","Czechia","Rape","Per hundred thousand inhabitants","6.36",""
"2014","Czechia","Sexual assault","Number","760",""
"2014","Czechia","Sexual assault","Per hundred thousand inhabitants","7.23",""
"2014","Czechia","Theft","Number","104 464",""
"2014","Czechia","Theft","Per hundred thousand inhabitants","993.72",""
"2014","Denmark","Intentional homicide","Number","62",""
"2014","Denmark","Intentional homicide","Per hundred thousand inhabitants","1.10",""
"2014","Denmark","Assault","Number","1 533",""
"2014","Denmark","Assault","Per hundred thousand inhabitants","27.24",""
"2014","Denmark","Sexual violence","Number","2 368",""
"2014","Denmark","Sexual violence","Per hundred thousand inhabitants","42.08",""
"2014","Denmark","Rape","Number","837",""
"2014","Denmark","Rape","Per hundred thousand inhabitants","14.87",""
"2014","Denmark","Sexual assault","Number","1 531",""
"2014","Denmark","Sexual assault","Per hundred thousand inhabitants","27.21",""
"2014","Denmark","Theft","Number","250 773",""
"2014","Denmark","Theft","Per hundred thousand inhabitants","4 456.42",""
"2014","Germany (until 1990 former territory of the FRG)","Intentional homicide","Number","645",""
"2014","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.80",""
"2014","Germany (until 1990 former territory of the FRG)","Assault","Number","125 752",""
"2014","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","155.70",""
"2014","Germany (until 1990 former territory of the FRG)","Sexual violence","Number","34 959",""
"2014","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","43.28",""
"2014","Germany (until 1990 former territory of the FRG)","Rape","Number","7 345",""
"2014","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","9.09",""
"2014","Germany (until 1990 former territory of the FRG)","Sexual assault","Number","27 614",""
"2014","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","34.19",""
"2014","Germany (until 1990 former territory of the FRG)","Theft","Number","1 322 144",""
"2014","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1 636.98",""
"2014","Estonia","Intentional homicide","Number","41",""
"2014","Estonia","Intentional homicide","Per hundred thousand inhabitants","3.12",""
"2014","Estonia","Assault","Number","77",""
"2014","Estonia","Assault","Per hundred thousand inhabitants","5.85",""
"2014","Estonia","Sexual violence","Number","199",""
"2014","Estonia","Sexual violence","Per hundred thousand inhabitants","15.12",""
"2014","Estonia","Rape","Number","147",""
"2014","Estonia","Rape","Per hundred thousand inhabitants","11.17",""
"2014","Estonia","Sexual assault","Number","52",""
"2014","Estonia","Sexual assault","Per hundred thousand inhabitants","3.95",""
"2014","Estonia","Theft","Number","15 738",""
"2014","Estonia","Theft","Per hundred thousand inhabitants","1 196.06",""
"2014","Ireland","Intentional homicide","Number","53",""
"2014","Ireland","Intentional homicide","Per hundred thousand inhabitants","1.15",""
"2014","Ireland","Assault","Number","3 163",""
"2014","Ireland","Assault","Per hundred thousand inhabitants","68.20",""
"2014","Ireland","Sexual violence","Number","1 864",""
"2014","Ireland","Sexual violence","Per hundred thousand inhabitants","40.19",""
"2014","Ireland","Rape","Number","480",""
"2014","Ireland","Rape","Per hundred thousand inhabitants","10.35",""
"2014","Ireland","Sexual assault","Number","1 384",""
"2014","Ireland","Sexual assault","Per hundred thousand inhabitants","29.84",""
"2014","Ireland","Theft","Number","77 619",""
"2014","Ireland","Theft","Per hundred thousand inhabitants","1 673.60",""
"2014","Greece","Intentional homicide","Number","105",""
"2014","Greece","Intentional homicide","Per hundred thousand inhabitants","0.96",""
"2014","Greece","Assault","Number","1 459",""
"2014","Greece","Assault","Per hundred thousand inhabitants","13.35",""
"2014","Greece","Sexual violence","Number","466",""
"2014","Greece","Sexual violence","Per hundred thousand inhabitants","4.26",""
"2014","Greece","Rape","Number","134",""
"2014","Greece","Rape","Per hundred thousand inhabitants","1.23",""
"2014","Greece","Sexual assault","Number","191",""
"2014","Greece","Sexual assault","Per hundred thousand inhabitants","1.75",""
"2014","Greece","Theft","Number","94 082",""
"2014","Greece","Theft","Per hundred thousand inhabitants","861.02",""
"2014","Spain","Intentional homicide","Number","323",""
"2014","Spain","Intentional homicide","Per hundred thousand inhabitants","0.69",""
"2014","Spain","Assault","Number","16 776",""
"2014","Spain","Assault","Per hundred thousand inhabitants","36.07",""
"2014","Spain","Sexual violence","Number","9 468",""
"2014","Spain","Sexual violence","Per hundred thousand inhabitants","20.36",""
"2014","Spain","Rape","Number","1 239",""
"2014","Spain","Rape","Per hundred thousand inhabitants","2.66",""
"2014","Spain","Sexual assault","Number","8 229",""
"2014","Spain","Sexual assault","Per hundred thousand inhabitants","17.69",""
"2014","Spain","Theft","Number","155 253",""
"2014","Spain","Theft","Per hundred thousand inhabitants","333.79",""
"2014","France","Intentional homicide","Number","914",""
"2014","France","Intentional homicide","Per hundred thousand inhabitants","1.38",""
"2014","France","Assault","Number","237 916",""
"2014","France","Assault","Per hundred thousand inhabitants","360.80",""
"2014","France","Sexual violence","Number","30 959",""
"2014","France","Sexual violence","Per hundred thousand inhabitants","46.95",""
"2014","France","Rape","Number","12 157",""
"2014","France","Rape","Per hundred thousand inhabitants","18.44",""
"2014","France","Sexual assault","Number","18 802",""
"2014","France","Sexual assault","Per hundred thousand inhabitants","28.51",""
"2014","France","Theft","Number","1 429 398",""
"2014","France","Theft","Per hundred thousand inhabitants","2 167.66",""
"2014","Croatia","Intentional homicide","Number","36",""
"2014","Croatia","Intentional homicide","Per hundred thousand inhabitants","0.85",""
"2014","Croatia","Assault","Number","766",""
"2014","Croatia","Assault","Per hundred thousand inhabitants","18.04",""
"2014","Croatia","Sexual violence","Number","604",""
"2014","Croatia","Sexual violence","Per hundred thousand inhabitants","14.22",""
"2014","Croatia","Rape","Number","335",""
"2014","Croatia","Rape","Per hundred thousand inhabitants","7.89",""
"2014","Croatia","Sexual assault","Number","269",""
"2014","Croatia","Sexual assault","Per hundred thousand inhabitants","6.33",""
"2014","Croatia","Theft","Number","12 043",""
"2014","Croatia","Theft","Per hundred thousand inhabitants","283.58",""
"2014","Italy","Intentional homicide","Number","487",""
"2014","Italy","Intentional homicide","Per hundred thousand inhabitants","0.80",""
"2014","Italy","Assault","Number","67 004",""
"2014","Italy","Assault","Per hundred thousand inhabitants","110.24",""
"2014","Italy","Sexual violence","Number","4 754",""
"2014","Italy","Sexual violence","Per hundred thousand inhabitants","7.82",""
"2014","Italy","Rape","Number",":",""
"2014","Italy","Rape","Per hundred thousand inhabitants",":",""
"2014","Italy","Sexual assault","Number","4 257",""
"2014","Italy","Sexual assault","Per hundred thousand inhabitants","7.00",""
"2014","Italy","Theft","Number","1 317 327",""
"2014","Italy","Theft","Per hundred thousand inhabitants","2 167.27",""
"2014","Cyprus","Intentional homicide","Number","10",""
"2014","Cyprus","Intentional homicide","Per hundred thousand inhabitants","1.17",""
"2014","Cyprus","Assault","Number","134",""
"2014","Cyprus","Assault","Per hundred thousand inhabitants","15.62",""
"2014","Cyprus","Sexual violence","Number","51",""
"2014","Cyprus","Sexual violence","Per hundred thousand inhabitants","5.94",""
"2014","Cyprus","Rape","Number","14",""
"2014","Cyprus","Rape","Per hundred thousand inhabitants","1.63",""
"2014","Cyprus","Sexual assault","Number","37",""
"2014","Cyprus","Sexual assault","Per hundred thousand inhabitants","4.31",""
"2014","Cyprus","Theft","Number","966",""
"2014","Cyprus","Theft","Per hundred thousand inhabitants","112.59",""
"2014","Latvia","Intentional homicide","Number","77",""
"2014","Latvia","Intentional homicide","Per hundred thousand inhabitants","3.85",""
"2014","Latvia","Assault","Number","569",""
"2014","Latvia","Assault","Per hundred thousand inhabitants","28.43",""
"2014","Latvia","Sexual violence","Number","553",""
"2014","Latvia","Sexual violence","Per hundred thousand inhabitants","27.63",""
"2014","Latvia","Rape","Number","75",""
"2014","Latvia","Rape","Per hundred thousand inhabitants","3.75",""
"2014","Latvia","Sexual assault","Number","369",""
"2014","Latvia","Sexual assault","Per hundred thousand inhabitants","18.44",""
"2014","Latvia","Theft","Number","20 578",""
"2014","Latvia","Theft","Per hundred thousand inhabitants","1 028.15",""
"2014","Lithuania","Intentional homicide","Number","155",""
"2014","Lithuania","Intentional homicide","Per hundred thousand inhabitants","5.27",""
"2014","Lithuania","Assault","Number","204",""
"2014","Lithuania","Assault","Per hundred thousand inhabitants","6.93",""
"2014","Lithuania","Sexual violence","Number","317",""
"2014","Lithuania","Sexual violence","Per hundred thousand inhabitants","10.77",""
"2014","Lithuania","Rape","Number","158",""
"2014","Lithuania","Rape","Per hundred thousand inhabitants","5.37",""
"2014","Lithuania","Sexual assault","Number","159",""
"2014","Lithuania","Sexual assault","Per hundred thousand inhabitants","5.40",""
"2014","Lithuania","Theft","Number","27 895",""
"2014","Lithuania","Theft","Per hundred thousand inhabitants","947.69",""
"2014","Luxembourg","Intentional homicide","Number","4",""
"2014","Luxembourg","Intentional homicide","Per hundred thousand inhabitants","0.73",""
"2014","Luxembourg","Assault","Number","728",""
"2014","Luxembourg","Assault","Per hundred thousand inhabitants","132.44",""
"2014","Luxembourg","Sexual violence","Number","359",""
"2014","Luxembourg","Sexual violence","Per hundred thousand inhabitants","65.31",""
"2014","Luxembourg","Rape","Number","73",""
"2014","Luxembourg","Rape","Per hundred thousand inhabitants","13.28",""
"2014","Luxembourg","Sexual assault","Number","362",""
"2014","Luxembourg","Sexual assault","Per hundred thousand inhabitants","65.86",""
"2014","Luxembourg","Theft","Number","10 259",""
"2014","Luxembourg","Theft","Per hundred thousand inhabitants","1 866.36",""
"2014","Hungary","Intentional homicide","Number","129",""
"2014","Hungary","Intentional homicide","Per hundred thousand inhabitants","1.31",""
"2014","Hungary","Assault","Number","13 475",""
"2014","Hungary","Assault","Per hundred thousand inhabitants","136.42",""
"2014","Hungary","Sexual violence","Number","773",""
"2014","Hungary","Sexual violence","Per hundred thousand inhabitants","7.83",""
"2014","Hungary","Rape","Number","318",""
"2014","Hungary","Rape","Per hundred thousand inhabitants","3.22",""
"2014","Hungary","Sexual assault","Number","227",""
"2014","Hungary","Sexual assault","Per hundred thousand inhabitants","2.30",""
"2014","Hungary","Theft","Number","106 939",""
"2014","Hungary","Theft","Per hundred thousand inhabitants","1 082.67",""
"2014","Malta","Intentional homicide","Number","6",""
"2014","Malta","Intentional homicide","Per hundred thousand inhabitants","1.41",""
"2014","Malta","Assault","Number","160",""
"2014","Malta","Assault","Per hundred thousand inhabitants","37.61",""
"2014","Malta","Sexual violence","Number","77",""
"2014","Malta","Sexual violence","Per hundred thousand inhabitants","18.10",""
"2014","Malta","Rape","Number","11",""
"2014","Malta","Rape","Per hundred thousand inhabitants","2.59",""
"2014","Malta","Sexual assault","Number","66",""
"2014","Malta","Sexual assault","Per hundred thousand inhabitants","15.52",""
"2014","Malta","Theft","Number","8 198",""
"2014","Malta","Theft","Per hundred thousand inhabitants","1 927.20",""
"2014","Netherlands","Intentional homicide","Number","3 300",""
"2014","Netherlands","Intentional homicide","Per hundred thousand inhabitants","19.61",""
"2014","Netherlands","Assault","Number","5 340",""
